# generation power_min power_avg power_max util_min util_avg util_max
1 31.721090 32.897619 33.909966 0.587325 0.646638 0.697350
100 31.370440 31.873819 32.272849 0.582350 0.604511 0.654250
200 31.370440 31.535948 31.620954 0.589225 0.596832 0.604250
300 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
400 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
500 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
600 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
700 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
800 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
900 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1000 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1100 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1200 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1300 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1400 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1500 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1600 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1700 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1800 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
1900 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2000 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2100 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2200 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2300 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2400 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2500 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2600 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2700 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2800 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
2900 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
3000 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
3100 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
3200 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
3300 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
3400 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
3500 31.370440 31.370440 31.370440 0.589250 0.589250 0.589250
