# generation power_min power_avg power_max util_min util_avg util_max
1 8.474500 10.139107 12.590642 0.311548 0.468319 0.670269
10 8.474500 9.918946 11.231551 0.311548 0.464693 0.670269
20 8.121727 9.687810 10.888062 0.311548 0.460341 0.670269
30 7.432875 9.470425 10.615886 0.311548 0.453862 0.670269
40 7.432875 9.272125 10.221346 0.311548 0.452727 0.670269
50 7.432875 9.080110 10.064614 0.311548 0.451253 0.670269
60 7.086325 8.884647 9.917736 0.311548 0.452295 0.670269
70 7.040139 8.701369 9.682010 0.311548 0.442077 0.612347
80 7.038838 8.511545 9.500045 0.311548 0.438316 0.612347
90 6.698902 8.328279 9.375451 0.325102 0.434081 0.612347
100 6.553093 8.136893 9.104107 0.242453 0.424934 0.612347
110 6.553093 7.974066 8.930778 0.242453 0.415488 0.553854
120 6.553093 7.784306 8.744371 0.242453 0.408483 0.553854
130 5.887734 7.594391 8.602699 0.242453 0.402890 0.491298
140 5.887734 7.417938 8.323278 0.242453 0.399602 0.491298
150 5.887734 7.249864 8.105854 0.242453 0.393519 0.491298
160 5.887734 7.108456 7.942977 0.242453 0.388849 0.491298
170 5.886740 6.947281 7.849370 0.242453 0.385106 0.491298
180 5.886740 6.816259 7.696731 0.242453 0.378333 0.491298
190 5.778543 6.690442 7.471862 0.242453 0.371599 0.491298
200 5.404930 6.550507 7.269784 0.242453 0.366897 0.491298
210 4.923957 6.420305 7.150634 0.242453 0.362544 0.491298
220 4.923957 6.270440 7.003470 0.192294 0.356686 0.491298
230 4.923957 6.148994 6.943518 0.192294 0.354781 0.485280
240 4.923957 6.023493 6.723729 0.192294 0.349966 0.485280
250 4.923957 5.927151 6.553093 0.192294 0.347090 0.485280
260 4.879848 5.818428 6.397782 0.192294 0.339748 0.439616
270 4.763645 5.708157 6.239941 0.192294 0.336935 0.439616
280 4.763645 5.615285 6.173365 0.192294 0.331950 0.424931
290 4.571618 5.502366 6.080447 0.192294 0.329142 0.424931
300 4.571618 5.393439 5.974505 0.192294 0.322779 0.403232
310 4.521878 5.289500 5.881066 0.192294 0.318156 0.402524
320 4.518444 5.197987 5.760209 0.192294 0.316967 0.402524
330 4.325491 5.098995 5.659261 0.192294 0.314754 0.399926
340 4.325491 5.003720 5.576561 0.192294 0.313692 0.399926
350 4.253759 4.902788 5.442479 0.192294 0.314190 0.399926
360 4.253759 4.821525 5.278561 0.192294 0.314350 0.399926
370 4.197107 4.739221 5.166154 0.192294 0.313133 0.382281
380 4.075677 4.654457 5.115720 0.209796 0.314398 0.382281
390 3.924873 4.561346 4.998503 0.209796 0.314709 0.382281
400 3.866478 4.483236 4.891221 0.209796 0.317173 0.382281
410 3.866478 4.421077 4.823013 0.209796 0.317670 0.382281
420 3.796879 4.352775 4.730912 0.209796 0.319162 0.382281
430 3.796879 4.294860 4.661895 0.248489 0.319344 0.382281
440 3.696967 4.230672 4.582842 0.248489 0.322240 0.397592
450 3.696967 4.176193 4.521878 0.246595 0.323155 0.397592
460 3.667894 4.117563 4.443734 0.246595 0.326097 0.397592
470 3.637049 4.063033 4.332749 0.246595 0.328831 0.397592
480 3.637049 4.011788 4.292977 0.246595 0.331361 0.397592
490 3.558739 3.962579 4.223346 0.246595 0.331301 0.397592
500 3.512786 3.915787 4.185158 0.246595 0.332214 0.397592
