# generation power_min power_avg power_max util_min util_avg util_max
1 19.950349 25.422467 28.406983 0.228959 0.343817 0.411573
10 19.950349 25.069718 27.313811 0.228959 0.337310 0.411573
20 19.950349 24.722899 26.712336 0.228959 0.330172 0.391090
30 19.950349 24.405104 26.226148 0.228959 0.323849 0.383850
40 19.950349 24.120608 25.735896 0.228959 0.317797 0.383473
50 19.950349 23.924898 25.277170 0.228959 0.313904 0.355449
60 19.950349 23.690820 24.831161 0.228959 0.309672 0.355449
70 19.950349 23.449612 24.724320 0.228959 0.305250 0.355449
80 19.950349 23.184762 24.561235 0.228959 0.299094 0.341831
90 19.950349 22.893960 24.291523 0.224563 0.292781 0.341831
100 19.283051 22.621855 24.065551 0.209089 0.286705 0.341831
110 19.283051 22.307071 23.940946 0.209089 0.279554 0.341831
120 19.283051 22.031614 23.657487 0.209089 0.273088 0.328791
130 19.283051 21.703435 23.267535 0.204957 0.265896 0.325966
140 18.910502 21.400297 23.031024 0.179766 0.258129 0.316647
150 18.525480 21.072708 22.832111 0.179766 0.250650 0.295755
160 18.525480 20.789907 22.302465 0.179766 0.244984 0.295755
170 18.525480 20.571389 22.103863 0.179766 0.239308 0.283614
180 17.761026 20.282991 21.887880 0.170027 0.232252 0.283614
190 17.630015 19.986695 21.519525 0.163152 0.225152 0.270470
200 17.442185 19.695993 21.245179 0.163152 0.217992 0.262418
210 17.303907 19.451446 20.893643 0.160200 0.212168 0.262418
220 16.406698 19.168936 20.531678 0.148475 0.205169 0.262418
230 16.059248 18.896926 20.328016 0.148475 0.198434 0.241595
240 16.059248 18.599569 20.124683 0.148417 0.192081 0.241595
250 16.059248 18.357004 19.693614 0.129982 0.186122 0.223269
260 16.059248 18.128204 19.351652 0.129982 0.180400 0.216089
270 16.059248 17.867963 19.283051 0.129982 0.175315 0.216089
280 15.776811 17.600985 19.092064 0.127312 0.169191 0.208119
290 15.769347 17.373430 18.846574 0.127312 0.165028 0.208119
300 15.742599 17.132022 18.559418 0.127312 0.159639 0.196825
310 15.373520 16.892089 18.173323 0.121800 0.154128 0.192623
320 14.592693 16.653203 17.791179 0.109880 0.149592 0.177996
330 14.592693 16.453244 17.584991 0.109880 0.145744 0.177976
340 14.592693 16.281142 17.374300 0.109880 0.142146 0.172768
350 14.592693 16.100450 17.055152 0.109880 0.138740 0.161776
