# generation power_min power_avg power_max util_min util_avg util_max
1 68.487059 68.487059 68.487059 1.453107 1.488884 1.499910
10 68.963571 68.963571 68.963571 1.337140 1.482083 1.499605
20 69.110311 69.110311 69.110311 1.230511 1.472939 1.499605
30 69.110311 69.110311 69.110311 1.230511 1.461739 1.499437
40 69.110311 69.110311 69.110311 1.230511 1.450907 1.499437
50 69.154244 69.154244 69.154244 1.154589 1.434627 1.499437
60 69.154244 69.154244 69.154244 1.154589 1.419155 1.499437
70 69.154244 56.151653 69.154244 0.984919 1.399446 1.499437
80 69.593364 56.151653 69.593364 0.984919 1.385984 1.498935
90 69.593364 56.111930 69.593364 0.984919 1.361990 1.498935
100 69.593364 56.111930 69.593364 0.984919 1.337282 1.498935
110 69.593364 56.111930 69.593364 0.984919 1.315283 1.498935
120 69.593364 56.111930 69.593364 0.984919 1.291095 1.495967
130 69.593364 56.124235 69.593364 0.984919 1.268129 1.495967
140 69.593364 56.124235 69.593364 0.984919 1.248048 1.495967
150 69.593364 56.055585 69.593364 0.947286 1.224709 1.495967
160 68.196158 55.439529 68.196158 0.938473 1.195429 1.495967
170 68.196158 55.046510 68.196158 0.918113 1.167743 1.495967
180 66.981863 54.895939 66.981863 0.918113 1.143967 1.495967
190 66.061573 54.824593 66.061573 0.918113 1.117613 1.493385
200 63.774126 54.649034 63.774126 0.918113 1.087765 1.272498
210 63.005371 54.312747 63.005371 0.849521 1.062379 1.272498
220 62.143635 54.154587 62.143635 0.849521 1.038514 1.235385
230 62.029243 53.869790 62.029243 0.849521 1.016838 1.235385
240 61.827702 53.720057 61.827702 0.849521 0.995704 1.235385
250 49.233881 53.422583 60.442190 0.814326 0.971658 1.235385
260 49.233881 53.199649 59.196414 0.814326 0.946999 1.090538
270 48.943932 53.005816 57.417939 0.814326 0.929745 1.040707
280 48.943932 52.646445 56.072207 0.814326 0.917223 1.011863
290 48.676432 52.150957 54.868168 0.799035 0.908943 1.011863
300 48.158024 51.721846 54.220036 0.784604 0.901831 1.011863
310 47.655657 51.219080 53.621389 0.784604 0.892461 1.011863
320 47.655657 50.809619 53.225199 0.784604 0.879929 1.011863
330 47.655657 50.429545 52.812344 0.766639 0.866752 0.998667
340 47.508781 50.067091 52.420415 0.766639 0.858342 0.998667
350 47.508781 49.721670 51.855889 0.766639 0.851804 0.998667
360 46.982985 49.387188 51.341391 0.766639 0.845021 0.998667
